url,adress
https://spb.hh.ru/vacancy/30431016,"Приморская, Санкт-Петербург, территория Берег Невской Губы, 1А"
https://spb.hh.ru/vacancy/30693504,"Ломоносовская, Санкт-Петербург, улица Кибальчича, 26Ж"
https://spb.hh.ru/vacancy/30371665,"Горьковская, Санкт-Петербург, Большая Посадская улица, 16"
https://spb.hh.ru/vacancy/30305733,"Площадь Ленина, Санкт-Петербург, Кондратьевский проспект, 15к2"
https://spb.hh.ru/vacancy/30015195,"Кировский завод, Санкт-Петербург, проспект Стачек, 47"
https://spb.hh.ru/vacancy/30553689,"Международная, Санкт-Петербург, Софийская улица, 38к2"
https://spb.hh.ru/vacancy/30405421,"Санкт-Петербург, Купчино, "
https://spb.hh.ru/vacancy/30718868,"Нарвская, Санкт-Петербург, Бумажная улица, 18"
https://spb.hh.ru/vacancy/27981843,"Елизаровская, Санкт-Петербург, проспект Обуховской Обороны, 51"
https://spb.hh.ru/vacancy/30572350,"Волковская, Санкт-Петербург, Камчатская улица, 13"
https://spb.hh.ru/vacancy/30548008,"Площадь Восстания, Санкт-Петербург, Лиговский проспект, 50к11"
https://spb.hh.ru/vacancy/30271922,"Василеостровская, Санкт-Петербург, В.О. , 21 линия, 6 ""А"""
https://spb.hh.ru/vacancy/30614112,"Чернышевская, Санкт-Петербург, проспект Чернышевского, 17"
https://spb.hh.ru/vacancy/30501758,"Удельная, Санкт-Петербург, проспект Энгельса, 33к1"
https://spb.hh.ru/vacancy/30676841,"Сенная площадь, Санкт-Петербург"
https://spb.hh.ru/vacancy/29870299,"Василеостровская, Санкт-Петербург, Средний проспект Васильевского острова, 69"
https://spb.hh.ru/vacancy/30355717,"Гражданский проспект, Санкт-Петербург, Шафировский проспект, 17О"
https://spb.hh.ru/vacancy/28296196,"Площадь Мужества, Санкт-Петербург, Шафировский проспект, 16"
https://spb.hh.ru/vacancy/30739706,"Санкт-Петербург, Чёрная речка, "
https://spb.hh.ru/vacancy/29446962,"Волковская, Санкт-Петербург, Волковский проспект, 32"
https://spb.hh.ru/vacancy/30514089,"Рыбацкое, Санкт-Петербург, Прибрежная улица, 13"
https://spb.hh.ru/vacancy/30560166,"Выборгская, Санкт-Петербург, Б. Сампсониевский, 28"
https://spb.hh.ru/vacancy/30458393,"Московская, Санкт-Петербург, Кубинская улица, 84"
https://spb.hh.ru/vacancy/28214031,"Петроградская, Санкт-Петербург, Кантемировская, 2"
https://spb.hh.ru/vacancy/30714492,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8Б"
https://spb.hh.ru/vacancy/30676959,"Ладожская, Санкт-Петербург, площадь Карла Фаберже, 8к3"
https://spb.hh.ru/vacancy/29541981,"Василеостровская, Санкт-Петербург, Средний проспект Васильевского острова, 36/40"
https://spb.hh.ru/vacancy/30469326,"Озерки, Санкт-Петербург, 2 линия, метро Озерки"
https://spb.hh.ru/vacancy/30754171,"Волковская, Санкт-Петербург, Волковский проспект, 32"
https://spb.hh.ru/vacancy/30410210,"Петроградская, Санкт-Петербург, Набережная реки Карповки, 5"
https://spb.hh.ru/vacancy/30639522,"Обухово, Санкт-Петербург, проспект 9 Января"
https://spb.hh.ru/vacancy/30371371,"Санкт-Петербург, Проспект Большевиков, "
https://spb.hh.ru/vacancy/30634887,"Балтийская, Санкт-Петербург, набережная Обводного канала, 199-201А"
https://spb.hh.ru/vacancy/30100844,"Нарвская, Санкт-Петербург, Бумажная улица, 16к1"
https://spb.hh.ru/vacancy/30039380,"Санкт-Петербург, Нарвская, "
https://spb.hh.ru/vacancy/30566400,"Чкаловская, Санкт-Петербург, Барочная улица, 10к1"
https://spb.hh.ru/vacancy/30336231,"Чернышевская, Санкт-Петербург, Гагаринская улица, 32"
https://spb.hh.ru/vacancy/29874535,"Елизаровская, Санкт-Петербург, проспект Обуховской обороны, 51К"
https://spb.hh.ru/vacancy/30373388,"Старая Деревня, Санкт-Петербург, Яхтенная улица, 22к1"
https://spb.hh.ru/vacancy/30538467,"Бухарестская, Санкт-Петербург, улица Салова, 53к1"
https://spb.hh.ru/vacancy/30178980,"Невский проспект, Санкт-Петербург, Невский пр., 30"
https://spb.hh.ru/vacancy/30090521,"Фрунзенская, Санкт-Петербург, Московский проспект, 94"
https://spb.hh.ru/vacancy/30226716,"Санкт-Петербург, Чернышевская, "
https://spb.hh.ru/vacancy/29930352,"Площадь Восстания, Санкт-Петербург, Лиговский проспект, 52"
https://spb.hh.ru/vacancy/30044587,"Московские ворота, Санкт-Петербург, Лиговский проспект, 266"
https://spb.hh.ru/vacancy/30589296,"Ладожская, Санкт-Петербург, Уткин проспект, 15"
https://spb.hh.ru/vacancy/24620707,"Бухарестская, Санкт-Петербург, Бухарестская улица, 24к1"
https://spb.hh.ru/vacancy/30619478,"Чёрная речка, Санкт-Петербург, Ушаковская набережная, 5"
https://spb.hh.ru/vacancy/30165773,"Старая Деревня, Санкт-Петербург, 5 линия, метро Старая Деревня"
https://spb.hh.ru/vacancy/29593825,"Невский проспект, Санкт-Петербург, 2 линия"
https://spb.hh.ru/vacancy/30627886,"Нарвская, Санкт-Петербург, Михайловский переулок, 4"
https://spb.hh.ru/vacancy/27765240,"Василеостровская, Санкт-Петербург, 18-я линия Васильевского острова, 29"
https://spb.hh.ru/vacancy/30763206,"Петроградская, Санкт-Петербург, Аптекарская набережная, 20А"
https://spb.hh.ru/vacancy/30772096,"Санкт-Петербург, Старая Деревня, "
https://spb.hh.ru/vacancy/29968648,"Санкт-Петербург, Ладожская, "
https://spb.hh.ru/vacancy/30672531,"Комендантский проспект, Санкт-Петербург, Гаккелевская улица, 21а"
https://spb.hh.ru/vacancy/30093875,"Купчино, Санкт-Петербург, Малая Балканская улица, 5к3"
https://spb.hh.ru/vacancy/30307334,"Звёздная, Санкт-Петербург, 2 линия, метро Звёздная"
https://spb.hh.ru/vacancy/30561539,"Парк Победы, Санкт-Петербург, Варшавская улица, 23к3"
https://spb.hh.ru/vacancy/30364101,"Санкт-Петербург, Кировский завод, "
https://spb.hh.ru/vacancy/30524069,"Елизаровская, Санкт-Петербург, проспект Обуховской Обороны, 86"
https://spb.hh.ru/vacancy/30530722,"Чернышевская, Санкт-Петербург, Моховая улица, 10"
https://spb.hh.ru/vacancy/29881316,"Санкт-Петербург, Звёздная, "
https://spb.hh.ru/vacancy/30768075,"Санкт-Петербург, Сенная площадь, "
https://spb.hh.ru/vacancy/18782687,"Санкт-Петербург, Новокрестовская, "
https://spb.hh.ru/vacancy/28334057,"Проспект Большевиков, Санкт-Петербург, улица Коллонтай, 10"
https://spb.hh.ru/vacancy/29927676,"Санкт-Петербург, Чернышевская, "
